sender,senderAddress,subject,body,url,label
,werkenbijdeotto1@37.com,[ILUG] AWARD NOTIFICATION,"WERKEN BIJ DE LOTTO, 41132, NL-1007 DB AMSTERDAM, THE NETHERLANDS.   FROM: THE DESK OF THE DIRECTOR PROMOTIONS, INTERNATIONAL PROMOTIONS/PRIZE AWARD DEPARTMENT, REF: WBL/67-B773524441  ATTN:  	AWARD NOTIFICATION; FINAL NOTICE  We are pleased to inform you of the announcement today, 17 th  SEPT.  2002, of  winners of the WERKEN BIJ DE LOTTO/ INTERNATIONAL PROGRAMS held on 5TH JulY 2002.  You / your company, attached to ticket number 013-2316-2002-477, with serial  number A025-09 drew the lucky numbers 37-13-34-85-56-42, and consequently won in  category C.  You have therefore been approved for a lump sum pay out of US$1,500,000.00 in  cash credited to file REF NO. REF: WBL/67-B773524441. This is from total prize  money of US$22,500,000.00 shared among the fifteen international winners in the  category C. All participants were selected through a computer ballot system  drawn from 30,000 names from Australia, New Zealand, America, Asia, Europe and  North America as part our International Promotions Program, which is conducted annually.  CONGRATULATIONS!  Your fund is now deposited with a Finance and Security House and insured in  your name. Due to the mix up of some numbers and names, we ask that you keep this  award strictly from public notice until your claim has been processed and your  money remitted to your account. This is part of our security protocol to avoid  double claiming or unscrupulous acts by participants of this program.  We hope with a part of you prize, you will participate in our end of year high  stakes US$1.3 billion International lotto.  To begin your claim, please contact your claims officer immediately:  JANSEN DAVIS FOREIGN SERVICE MANAGER, EUROLITE BV, TEL: 31 205241510     FAX: 31 205241590 EMAIL:eurolitebv1@theoffice.net  For due processing and remittance of your prize money to a designated account  of your choice. Remember, you must contact your claims officer not later than  SEPTEMBER 27 th, 2002. After this date, all funds will be returned as unclaimed.  NOTE: In order to avoid unnecessary delays and complications, please remember  to quote your reference number in every one of your correspondences with your  officer. Furthermore, should there be any change of your address, do inform your  claims officer as soon as possible.  Congratulations again from all our staff and thank you for being part of our  promotions program.   Sincerely,  THE DIRECTOR PROMOTIONS, WERKEN BIJ DE LOTTO. www.werken-bij-delotto.net  N.B. Any breach of confidentiality on the part of the winners will result to  disqualification. Please do not reply this mail.    --  Irish Linux Users' Group: ilug@linux.ie http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information. List maintainer: listmaster@linux.ie   ",http://www.linux.ie/mailman/listinfo/ilug,phishing
,info@mjwwmgmdhe.com,Hesap güvenliği güncellemesi,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@mjwwmgmdhe.com",,normal
,info@eelzanptrl.com,Hesap güvenliği güncellemesi,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@eelzanptrl.com",,normal
,support@skviepqehm.com,Faturanız ödenmedi,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve giriş bilgilerinizı hemen doğrulayın: 🔗 verify@skviepqehm.com",,phishing
,info@vldvdfbbyf.com,Hesap onayınız,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@vldvdfbbyf.com",,normal
,support@sghbddcstv.com,Bilgilerinizı güvence altına alın,"Değerli Müşterimiz, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@sghbddcstv.com",,phishing
,info@dzygfolmfn.com,Yeni işlem bildirimleri,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@dzygfolmfn.com",,normal
,support@embdigheib.com,Ödül kazandınız,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve giriş bilgilerinizı hemen doğrulayın: 🔗 verify@embdigheib.com",,phishing
,support@qwlsegmhdi.com,Hesap güvenliği güncellemesi,"Değerli Müşterimiz, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@qwlsegmhdi.com",,phishing
,info@hviwkbjkig.com,Hesap özetiniz,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@hviwkbjkig.com",,normal
,info@spfeliflkm.com,Yeni işlem bildirimleri,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@spfeliflkm.com",,normal
,support@bxmdpydadg.com,Güvenlik açığı tespiti,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@bxmdpydadg.com",,phishing
,support@rnkeztjdfh.com,Ödül kazanma fırsatınız sona eriyor,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve giriş bilgilerinizı hemen doğrulayın: 🔗 verify@rnkeztjdfh.com",,phishing
,info@embwdqelwj.com,Aylık raporunuz,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@embwdqelwj.com",,normal
,info@zbrgiqqlfw.com,Hesap özetiniz,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@zbrgiqqlfw.com",,normal
,support@aaynlmlbpn.com,Ödül kazanma fırsatınız sona eriyor,"Değerli Müşterimiz, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@aaynlmlbpn.com",,phishing
,info@eodrofqivm.com,Hesap güvenliği güncellemesi,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@eodrofqivm.com",,normal
,support@unlncwekwr.com,Faturanız ödenmedi,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve giriş bilgilerinizı hemen doğrulayın: 🔗 verify@unlncwekwr.com",,phishing
,info@yxhzhbfqeq.com,Kişisel bilgilerinizi güncelleyin,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@yxhzhbfqeq.com",,normal
,support@osnjqolsiy.com,Güvenlik açığı tespiti,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@osnjqolsiy.com",,phishing
,support@btrchhbdwh.com,Hesap şifreniz sıfırlandı,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve giriş bilgilerinizı hemen doğrulayın: 🔗 verify@btrchhbdwh.com",,phishing
,support@ckntfielrb.com,Hesap güvenliği güncellemesi,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@ckntfielrb.com",,phishing
,support@mzdstzynnz.com,Acil hesap doğrulaması,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@mzdstzynnz.com",,phishing
,support@lcofroojin.com,Acil hesap doğrulaması,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@lcofroojin.com",,phishing
,support@ymptacfkfl.com,Hesabınız askıya alındı,"Değerli Müşterimiz, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@ymptacfkfl.com",,phishing
,support@hdysfmqbrt.com,Faturanız ödenmedi,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@hdysfmqbrt.com",,phishing
,support@eopihqloiy.com,Hesap doğrulamanızı tamamlayın,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@eopihqloiy.com",,phishing
,support@punxfrpmxp.com,Güvenlik açığı tespiti,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve giriş bilgilerinizı hemen doğrulayın: 🔗 verify@punxfrpmxp.com",,phishing
,support@mpukhrrdlz.com,Hesabınız askıya alındı,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@mpukhrrdlz.com",,phishing
,info@mdcykognhw.com,Fatura özetiniz,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@mdcykognhw.com",,normal
,info@ijeowxzztv.com,Hesap özetiniz,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@ijeowxzztv.com",,normal
,support@cekvmxbmgz.com,Bilgilerinizı güvence altına alın,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve giriş bilgilerinizı hemen doğrulayın: 🔗 verify@cekvmxbmgz.com",,phishing
,info@djqdmseawt.com,Hesap güvenliği güncellemesi,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@djqdmseawt.com",,normal
,support@wuxvifistk.com,Hesabınızı güvence altına alın,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@wuxvifistk.com",,phishing
,support@rkoxhhmfit.com,Şifrenizi hemen değiştirin,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@rkoxhhmfit.com",,phishing
,support@dcricqztoj.com,Acil hesap doğrulaması,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@dcricqztoj.com",,phishing
,"""Mr Schenznozt"" <akad5@excite.com>",University Diplomas," <html><body><center>  <table bgcolor=""0080C0"" border=""0"" width=""999"" cellspacing=""0"" cellpadding=""0"">   <tr>     <td colspan=""1"" width=""999""> <hr><font color=""yellow""><b><center><br><br><font size=""5""> <font size=""7"">Finally! <font size=""7""><br><br> You've waited a long time for this!<br><br> Obtain Your <b>  University Diploma!</b><br> (Phd, MBA, ect) <br><br> <font size=""5"">  Here is how to receive your University Diploma.<br><br> <font size=""6""> <b>1 - 6 4 6 - 2 1 8 - 1 2 0 0    <br>Call Us ANYTIME!</b>  <br><br> <font size=""5""> Whether it's a Phd or an MBA, <br> the end result is a Beautiful Diploma on your wall.<br><br>  There's nothing like the feeling of getting <br> the <i>respect</i> of your peers and co-workers.<br><br>  Some things in life ARE easy. <br>Just pick up the phone and call us today!<br><br> <font size=""6""> Everyone is eligible!     <br><br>      <font size=""7""><b> <font color=""000080""><br><center>  <i>1 - 6 4 6 - 2 1 8 - 1 2 0 0 </i><br>  <br>   <font size=""6""><b>  Call 24 hours a day, 7 days a week, <br> including Sundays and holidays. <br><br><br><br>  <font size=""4""> For Removal mailto:no_degree_xyz@excite.com<br><br>     <hr>  </td></tr></table>   </body></html>    ",,phishing
,info@lmsemahntj.com,Fatura özetiniz,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@lmsemahntj.com",,normal
,info@xxuopwbhhu.com,Yeni işlem bildirimleri,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@xxuopwbhhu.com",,normal
,info@xcyhzybwrs.com,Hesap onayınız,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@xcyhzybwrs.com",,normal
,support@hnwnpfqekp.com,Hesap güvenliği yenileme talebi,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@hnwnpfqekp.com",,phishing
,support@yvkiknkofy.com,Hesabınız askıya alındı,"Değerli Müşterimiz, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@yvkiknkofy.com",,phishing
,info@ecsjmltysn.com,Hesap onayınız,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@ecsjmltysn.com",,normal
,info@jkfdmlqpzf.com,Hesap onayınız,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@jkfdmlqpzf.com",,normal
,info@qtmgcquyvv.com,Aylık raporunuz,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@qtmgcquyvv.com",,normal
,info@qqqzktctql.com,Kişisel bilgilerinizi güncelleyin,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@qqqzktctql.com",,normal
,support@sblqflcpls.com,Acil hesap doğrulaması,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@sblqflcpls.com",,phishing
,support@ellzgnieeq.com,Hesabınız askıya alındı,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@ellzgnieeq.com",,phishing
,support@lwmxaegiws.com,Bilgileriniz askıya alındı,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve giriş bilgilerinizı hemen doğrulayın: 🔗 verify@lwmxaegiws.com",,phishing
,info@milnmfgpmt.com,İşlem onayı talebi,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@milnmfgpmt.com",,normal
,info@khfmgbjhvq.com,Hesap onayınız,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@khfmgbjhvq.com",,normal
,support@ktucibzvvr.com,Hesap şifreniz sıfırlandı,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve giriş bilgilerinizı hemen doğrulayın: 🔗 verify@ktucibzvvr.com",,phishing
,info@cxgkyvsgxc.com,İşlem onayı talebi,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@cxgkyvsgxc.com",,normal
,info@uzwcmcdpnx.com,Hesap aktivasyonu başarıyla tamamlandı,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@uzwcmcdpnx.com",,normal
,info@egffpebguy.com,Hesap onayınız,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@egffpebguy.com",,normal
,info@wqbhyiihhn.com,Hesap onayınız,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@wqbhyiihhn.com",,normal
,info@rdhbaibzrq.com,Aylık raporunuz,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@rdhbaibzrq.com",,normal
,info@cnpfvrxihb.com,Banka hesabınız güncellenmiştir,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@cnpfvrxihb.com",,normal
,support@jtfohlilga.com,Ödül kazandınız,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@jtfohlilga.com",,phishing
,info@rmpcyloqvb.com,Aylık raporunuz,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@rmpcyloqvb.com",,normal
,support@nqxwcslchj.com,Güvenlik açığı tespiti,"Değerli Müşterimiz, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@nqxwcslchj.com",,phishing
,info@mjglwnczil.com,Fatura özetiniz,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@mjglwnczil.com",,normal
,support@zyuwtvvuyo.com,Hesabınızı güvence altına alın,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve giriş bilgilerinizı hemen doğrulayın: 🔗 verify@zyuwtvvuyo.com",,phishing
,support@oeclpvuffd.com,Ödül kazandınız,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@oeclpvuffd.com",,phishing
,support@sggwuygyyp.com,Faturanız ödenmedi,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@sggwuygyyp.com",,phishing
,info@hkhwcubmms.com,Hesap güvenliği güncellemesi,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@hkhwcubmms.com",,normal
,info@zgaqttcqpt.com,Hesap özetiniz,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@zgaqttcqpt.com",,normal
,ahmet.demir@example.com,Hafta sonu planı,"Alex Carl, hafta sonu bir araya gelip sohbet edelim. Çok oldu görüşmeyeli.",,normal
,career@glassdoor.com,New company reviews,"Alex Carl, check out the latest reviews of companies you may want to work for: https://glassdoor.com/reviews",,normal
,sema.arslan@example.com,Doğa yürüyüşü planı,"Alex Carl, pazar günü yürüyüşe çıkıyoruz. Sen de katıl!",,normal
,no-reply@indeed.com,Interview tips for you,"Hi Alex Carl, improve your interview skills with these tips: https://indeed.com/career-advice",,normal
,volkan.ergin@example.com,Seni özledik,"Alex Carl, uzun zamandır görüşemedik. En kısa zamanda buluşalım.",,normal
,alerts@monster.com,New remote jobs,"Alex Carl, check out new remote job opportunities here: https://monster.com/remote-jobs",,normal
,serkan.kaplan@example.com,Proje güncellemesi,"Alex Carl, proje ile ilgili son durumları paylaşıyorum. Görüşmek üzere.",,normal
,notifications@linkedin.com,Profile updated successfully,"Hi Alex Carl, your profile has been updated. Review your settings: https://linkedin.com/profile",,normal
,canan.ozan@example.com,Kahve ve sohbet,"Alex Carl, hafta içi kahve içmeye ne dersin? Çok şey anlatacağım.",,normal
,support@bjsijrmwzb.com,Hesap şifreniz sıfırlandı,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve giriş bilgilerinizı hemen doğrulayın: 🔗 verify@bjsijrmwzb.com",,phishing
,info@lvnqgjceuk.com,Fatura özetiniz,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@lvnqgjceuk.com",,normal
,support@eiolkgbwue.com,Hesabınız askıya alındı,"Değerli Müşterimiz, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@eiolkgbwue.com",,phishing
,info@brbwugnyiv.com,Aylık raporunuz,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@brbwugnyiv.com",,normal
,support@ghryiffixb.com,Hesap şifreniz sıfırlandı,"Değerli Müşterimiz, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@ghryiffixb.com",,phishing
,support@fjetokfdgf.com,Şifrenizi hemen değiştirin,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@fjetokfdgf.com",,phishing
,info@lmbmkmgyli.com,Hesap onayınız,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@lmbmkmgyli.com",,normal
,info@xafujmzeyo.com,Aylık raporunuz,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@xafujmzeyo.com",,normal
,support@sefvzbvxll.com,Hesabınızı güvence altına alın,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@sefvzbvxll.com",,phishing
,info@gltjktrjdh.com,Fatura özetiniz,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@gltjktrjdh.com",,normal
,info@maxqqqoaou.com,Yeni işlem bildirimleri,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@maxqqqoaou.com",,normal
,info@ecdkhpfgrl.com,Hesap onayınız,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@ecdkhpfgrl.com",,normal
,info@pstpnbdvom.com,Aylık raporunuz,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@pstpnbdvom.com",,normal
,info@npulonybnd.com,Banka hesabınız güncellenmiştir,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@npulonybnd.com",,normal
,support@ldowfiofkb.com,Faturanız ödenmedi,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@ldowfiofkb.com",,phishing
,support@qhousnzkny.com,Ödül kazanma fırsatınız sona eriyor,"Değerli Müşterimiz, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve hesabınızı hemen doğrulayın: 🔗 verify@qhousnzkny.com",,phishing
,info@ngcvwchmfh.com,Banka hesabınız güncellenmiştir,"Sayın [Adınız], Hesabınız başarıyla güncellenmiştir. Faturalarınızı görmek ve işlem geçmişinizi kontrol etmek için lütfen aşağıdaki bağlantıyı kullanın: 🔗 account@ngcvwchmfh.com",,normal
,support@vimjanbhek.com,Güvenlik açığı tespiti,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve giriş bilgilerinizı hemen doğrulayın: 🔗 verify@vimjanbhek.com",,phishing
,support@rugkwfqedz.com,Hesabınızı güvence altına alın,"Sayın kullanıcı, Hesabınızla ilgili ciddi bir güvenlik problemi tespit edilmiştir. Lütfen aşağıdaki bağlantıya tıklayın ve giriş bilgilerinizı hemen doğrulayın: 🔗 verify@rugkwfqedz.com",,phishing
